[1] = {502, 6, 315.85800170898, -1769.4300537109, 4.6223998069763, 'Beach Avenue', 1000000},
[3109] = {3705, 2, 2556.830078125, 2022.3199462891, 10.817600250244, 'Glendale St ', 160000},
[3110] = {3706, 22, 1455.9100341797, 751.03002929688, 11.023400306702, 'State House', 6000000},
[3111] = {3707, 24, 2441.5400390625, 1213.5100097656, 10.95860004425, 'Traction Ave.', 15000},
[3112] = {3708, 24, 2437.0400390625, 1204.0600585938, 10.820300102234, 'Traction Ave..', 15000},
[3113] = {3709, 24, 2441.5300292969, 1220.8199462891, 10.95860004425, 'Traction Ave.', 15000},
[3114] = {3710, 24, 2437.0400390625, 1209.9699707031, 10.820300102234, 'Traction Ave. ', 15000},
[3115] = {3711, 24, 2441.5400390625, 1224.3399658203, 10.95860004425, 'Traction Ave.', 15000},
[3116] = {3712, 24, 2441.5400390625, 1231.5999755859, 10.95860004425, 'Traction Ave.', 15000},
[3117] = {3713, 24, 2440.6999511719, 1231.6600341797, 14.342599868774, 'Traction Ave..', 15000},
[3118] = {3714, 24, 2437.0400390625, 1235.2600097656, 10.820300102234, 'Traction Ave.', 15000},
[3119] = {3715, 24, 2440.6999511719, 1224.5100097656, 14.342599868774, 'Traction Ave..', 15000},
[3120] = {3716, 24, 2437.0400390625, 1241.1700439453, 10.820300102234, 'Traction Ave.', 15000},
[3121] = {3717, 24, 2437.0400390625, 1235.3000488281, 14.342599868774, 'Traction Ave. ', 15000},
[3122] = {3718, 24, 2437.0400390625, 1241.1600341797, 14.342599868774, 'Traction Ave. ', 15000},
[3123] = {3719, 24, 2440.6999511719, 1220.7600097656, 14.342599868774, 'Traction Ave..', 15000},
[3124] = {3720, 24, 2440.6999511719, 1213.5699462891, 14.342599868774, 'Traction Ave..', 15000},
[3125] = {3721, 24, 2437.0400390625, 1210.0300292969, 14.342599868774, 'Traction Ave. ', 15000},
[3126] = {3722, 24, 2437.0400390625, 1204.1600341797, 14.342599868774, 'Traction Ave. ', 15000},
[3127] = {3723, 24, 2541.5300292969, 1213.5500488281, 10.95860004425, 'Alvarado St.', 15000},
[3128] = {3724, 24, 2537.0300292969, 1241.1899414063, 14.342599868774, 'Alvarado St.', 15000},
[3129] = {3725, 24, 2541.5200195313, 1220.8199462891, 10.95860004425, 'Alvarado St.', 15000},
[3130] = {3726, 24, 2537.0300292969, 1204.1800537109, 14.342599868774, 'Alvardo St.', 15000},
[3131] = {3727, 24, 2541.5200195313, 1224.3699951172, 10.95860004425, 'Alvarado St.', 15000},
[3132] = {3729, 24, 2537.0300292969, 1235.2399902344, 14.342599868774, 'Alvarado St.', 15000},
[3133] = {3730, 24, 2541.5300292969, 1231.5200195313, 10.95860004425, 'Alvarado St.', 15000},
[3134] = {3731, 24, 2540.6899414063, 1231.6199951172, 14.342599868774, 'Alvarado St.', 15000},
[3135] = {3732, 24, 2537.0300292969, 1210.0400390625, 14.342599868774, 'Alvardo St.', 15000},
[3136] = {3733, 24, 2537.0300292969, 1235.2900390625, 10.820300102234, 'Alvarado St.', 15000},
[3137] = {3734, 24, 2540.6899414063, 1224.4100341797, 14.342599868774, 'Alvarado St.', 15000},
[3138] = {3735, 24, 2540.6899414063, 1220.6899414063, 14.342599868774, 'Alvarado St.', 15000},
[3139] = {3736, 24, 2537.0300292969, 1241.1400146484, 10.820300102234, 'Alvarado St.', 15000},
[3140] = {3737, 24, 2540.6899414063, 1213.4100341797, 14.342599868774, 'Alvardo St.', 15000},
[3141] = {3738, 24, 2537, 1210.0500488281, 10.820300102234, 'Alvarado St.', 15000},
[3142] = {3740, 24, 2537.0300292969, 1204.1600341797, 10.820300102234, 'Alvarado St.', 3000},
[3143] = {3741, 24, 2566.3601074219, 1242.3000488281, 10.820300102234, 'Grandview St.', 15000},
[3144] = {3742, 24, 2561.8701171875, 1232.9399414063, 10.95860004425, 'Grandview St.', 15000},
[3145] = {3743, 24, 2561.8701171875, 1225.6899414063, 10.95860004425, 'Grandview St.', 18000},
[3146] = {3744, 24, 2561.8701171875, 1222.0400390625, 10.95860004425, 'Grandview St.', 1},
[3147] = {3745, 24, 2561.8701171875, 1214.8399658203, 10.95860004425, 'Grandview St.', 7000},
[3148] = {3746, 24, 2566.3601074219, 1236.4200439453, 10.820300102234, 'Grandview St.', 15000},
[3149] = {3747, 24, 2566.3601074219, 1211.1400146484, 10.820300102234, 'Grandview St.', 15000},
[3150] = {3748, 24, 2566.3601074219, 1205.2600097656, 10.820300102234, 'Grandview St.', 13000},
[3151] = {3749, 24, 2566.3601074219, 1205.2199707031, 14.342599868774, 'Grandview St.', 15000},
[3152] = {3750, 24, 2566.3601074219, 1211.0500488281, 14.342599868774, 'Grandview St.', 15000},
[3153] = {3751, 24, 2562.7099609375, 1214.7700195313, 14.342599868774, 'Grandview St.', 15000},
[3154] = {3752, 24, 2562.6999511719, 1221.9499511719, 14.342599868774, 'Grandview St.', 15000},
[3155] = {3753, 24, 2562.6999511719, 1225.6199951172, 14.342599868774, 'Grandview St.', 15000},
[3156] = {3754, 24, 2562.6999511719, 1232.8800048828, 14.342599868774, 'Grandview St.', 15000},
[3157] = {3755, 24, 2566.3601074219, 1236.3800048828, 14.342599868774, 'Grandview St.', 15000},
[3158] = {3756, 24, 2566.3601074219, 1242.3100585938, 14.342599868774, 'Grandview St.', 15000},
[3159] = {3757, 15, 2567.919921875, 1572.3100585938, 10.820300102234, 'Indiana Motel', 15000},
[3160] = {3758, 15, 2567.9299316406, 1546.6999511719, 10.820300102234, 'Indiana Motel', 15000},
[3161] = {3759, 24, 2567.9299316406, 1551.8399658203, 10.820300102234, 'Indiana Motel', 15000},
[3162] = {3760, 24, 2567.9299316406, 1541.4699707031, 10.820300102234, 'Indiana Motel', 40000},
[3163] = {3761, 24, 2567.9299316406, 1541.5, 13.406200408936, 'Indiana Motel', 15000},
[3164] = {3762, 24, 2567.9299316406, 1545.8299560547, 13.406200408936, 'Indiana Motel', 15000},
[3165] = {3763, 24, 2567.9299316406, 1550.1999511719, 13.406200408936, 'Indiana Motel', 15000},
[3166] = {3764, 15, 2567.919921875, 1570.5899658203, 13.406200408936, 'Indiana Motel', 15000},
[3167] = {3765, 24, 2567.919921875, 1577.9499511719, 10.820300102234, 'Indiana Motel', 15000},
[3168] = {3766, 15, 2567.919921875, 1579.25, 13.406200408936, 'Indiana Motel', 10000},
[3169] = {3767, 24, 2567.919921875, 1574.9200439453, 13.406200408936, 'Indiana Motel', 15000},
[3170] = {3768, 19, 2561.830078125, 1561.7099609375, 10.820300102234, 'Indiana Motel Big Suite', 1},
[3171] = {3769, 10, 2531.9099121094, 1507.75, 11.781200408936, 'Indiana Motel Big Suite', 250000},
[3172] = {3770, 10, 2481.0400390625, 1524.9899902344, 11.773699760437, 'Indiana Motel Big Suite', 380000},
[3173] = {3771, 10, 2461.3000488281, 1558.1500244141, 11.781200408936, 'Indiana Motel Big Suite', 250000},
[3174] = {3772, 10, 2455.0700683594, 1500.0400390625, 11.617400169373, 'Indiana Motel Big Suite', 250000},
[3175] = {3773, 27, 1475.3199462891, 372.74700927734, 19.656200408936, 'Forest Rd.', 20000},
[3176] = {3774, 27, 1488.5500488281, 361.03201293945, 19.414400100708, 'Forest Rd.', 15000},
[3177] = {3775, 27, 1465.7700195313, 364.18600463867, 19.261299133301, 'Forest Rd.', 15000},
[3178] = {3776, 27, 1451.6099853516, 375.77398681641, 19.400499343872, 'Forest Rd.', 15000},
[3179] = {3777, 27, 1447.5, 361.72399902344, 18.908199310303, 'Forest Rd.', 15000},
[3180] = {3778, 27, 1419.5699462891, 389.46200561523, 19.329700469971, 'Forest Rd.', 15000},
[3181] = {3779, 27, 1413.1199951172, 363.09201049805, 19.199199676514, 'Forest Rd.', 15000},
[3182] = {3780, 27, 1428.4899902344, 356.48999023438, 18.875, 'Forest Rd.', 15000},
[3183] = {3781, 27, 1409.3800048828, 346.84100341797, 19.252000808716, 'Forest Rd.', 15000},
[3184] = {3782, 27, 1403.2199707031, 333.84399414063, 18.906200408936, 'Forest Rd.', 15000},
[3185] = {3783, 27, 1415.8699951172, 324.62200927734, 18.843799591064, 'Forest Rd.', 15000},
[3186] = {3784, 27, 1434.9300537109, 334.88299560547, 18.946899414063, 'Forest Rd.', 15000},
[3187] = {3785, 27, 1461.0799560547, 342.45599365234, 18.953100204468, 'Forest Rd.', 15000},
[3188] = {3786, 27, 1469.6300048828, 351.51400756836, 18.926200866699, 'Forest Rd.', 15000},
[3189] = {3787, 20, 1106.5400390625, -299.75500488281, 74.539100646973, 'Red country farm.', 1},
[3190] = {3788, 3, 2413.7299804688, 61.762699127197, 28.441600799561, 'Summer St.', 140000},
[3191] = {3789, 13, 2443.3500976563, 61.762699127197, 28.441600799561, 'Summer St.', 180000},
[3192] = {3790, 13, 2373.8500976563, 71.105499267578, 28.441600799561, 'Hunter St.', 180000},
[3193] = {3791, 14, 267.69799804688, -54.542999267578, 2.7772099971771, 'Belaire Ave.', 150000},
[3194] = {3792, 14, 295.19400024414, -54.544898986816, 2.7772099971771, 'Belaire Ave.', 150000},
[3195] = {3793, 13, 312.72100830078, -92.501998901367, 3.5353899002075, 'Belaire Ave.', 180000},
[3196] = {3794, 13, 312.72299194336, -121.27899932861, 3.5353899002075, 'Belaire Ave.', 180000},
[3197] = {3795, 13, 252.88800048828, -92.362297058105, 3.5353899002075, 'Brooks St.', 180000},
[3198] = {3796, 13, 252.88800048828, -121.31500244141, 3.5353899002075, 'Brooks St.', 180000},
[3199] = {3797, 23, 248.71000671387, -33.243198394775, 1.5781199932098, 'Brooks St.', 100000},
[3200] = {3798, 23, 253.22700500488, -22.278299331665, 1.6340099573135, 'Brooks St.', 100000},
[3201] = {3799, 20, -1438.8399658203, -1544.8299560547, 102.25800323486, 'Yale St.', 1900000},
[3202] = {3800, 27, -641.61798095703, 2715.4899902344, 72.375, 'Porter Ally.', 10000},
[3203] = {3803, 22, 691.57800292969, -1276.2399902344, 13.659999847412, 'Tennis Club', 1700000},
[3204] = {3804, 21, 2145.9299316406, 2834.5100097656, 10.820300102234, 'Hollister Ave.', 120000},
[3205] = {3805, 25, 1678.3100585938, 2690.7600097656, 10.820300102234, 'Maple St.', 1},
[3206] = {3806, 29, 1703.5899658203, 2689.0300292969, 10.826499938965, 'Maple St.', 400000},
[3207] = {3807, 29, 1735.7600097656, 2691.1101074219, 10.820300102234, 'Maple St.', 400000},
[3208] = {3808, 29, 1271.8800048828, 2564.5700683594, 10.820300102234, 'Orange Ave..', 400000},
[3209] = {3809, 29, 1269.6300048828, 2554.4699707031, 10.826499938965, 'Orange Ave..', 400000},
[3210] = {3810, 29, 1273.9499511719, 2522.4599609375, 10.820300102234, 'Orange Ave..', 1},
[3211] = {3811, 25, 1316.3800048828, 2524.5, 10.820300102234, 'Orange Ave..', 450000},
[3212] = {3812, 25, 1408.1800537109, 2524.669921875, 10.820300102234, 'Arthure Ave.', 1},
[3213] = {3813, 31, 1362.2900390625, 2525.6201171875, 10.820300102234, 'Arthure Ave.', 420000},
[3214] = {3814, 31, 1453.9499511719, 2525.6101074219, 10.820300102234, 'Cole St.', 420000},
[3215] = {3815, 31, 1500.8199462891, 2535.25, 10.820300102234, 'Cole St.', 420000},
[3216] = {3816, 15, 2787.9399414063, 2268.5, 14.661499977112, 'Peach Ave.', 50000},
[3217] = {3817, 15, 2794.2299804688, 2260.9399414063, 14.661499977112, 'Peach Ave.', 50000},
[3218] = {3818, 15, 1977.7600097656, 715.1259765625, 10.820300102234, 'Atlantica Ave.', 50000},
[3219] = {3819, 15, 1977.7600097656, 721.92901611328, 10.820300102234, 'Atlantica Ave.', 50000},
[3220] = {3820, 15, 1977.7600097656, 725.80902099609, 10.820300102234, 'Atlantica Ave.', 50000},
[3221] = {3821, 15, 1977.7600097656, 733.84698486328, 10.820300102234, 'Atlantica Ave.', 50000},
[3222] = {3822, 15, 1977.7600097656, 741.84600830078, 10.820300102234, 'Atlantica Ave.', 50000},
[3223] = {3823, 15, 1954.8599853516, 763.58801269531, 10.820300102234, 'Atlantica Ave.', 50000},
[3224] = {3824, 15, 1946.9100341797, 763.58801269531, 10.820300102234, 'Atlantica Ave.', 50000},
[3225] = {3825, 15, 1938.7700195313, 763.58801269531, 10.820300102234, 'Atlantica Ave.', 50000},
[3226] = {3826, 15, 1934.5699462891, 763.58801269531, 10.820300102234, 'Atlantica Ave.', 50000},
[3227] = {3827, 15, 1926.6700439453, 763.58801269531, 10.820300102234, 'Atlantica Ave.', 50000},
[3228] = {3828, 15, 1918.75, 763.58801269531, 10.820300102234, 'Atlantica Ave.', 50000},
[3229] = {3829, 15, 1914.5699462891, 763.58801269531, 10.820300102234, 'Atlantica Ave.', 50000},
[3230] = {3830, 15, 1906.6700439453, 763.58801269531, 10.820300102234, 'Atlantica Ave.', 50000},
[3231] = {3831, 15, 1898.8699951172, 763.58801269531, 10.820300102234, 'Atlantica Ave.', 50000},
[3232] = {3832, 15, 1894.6500244141, 763.57702636719, 10.820300102234, 'Atlantica Ave.', 50000},
[3233] = {3833, 15, 1886.6999511719, 763.57702636719, 10.820300102234, 'Atlantica Ave.', 50000},
[3234] = {3834, 15, 1878.7399902344, 763.57702636719, 10.820300102234, 'Atlantica Ave.', 50000},
[3235] = {3835, 15, 1877.0600585938, 760.90002441406, 10.820300102234, 'Atlantica Ave.', 50000},
[3236] = {3836, 15, 1877.0600585938, 752.55297851563, 10.820300102234, 'Atlantica Ave.', 50000},
[3237] = {3837, 15, 1877.0600585938, 744.46197509766, 10.820300102234, 'Atlantica Ave.', 50000},
[3238] = {3838, 15, 1877.0600585938, 741.46600341797, 10.820300102234, 'Atlantica Ave.', 50000},
[3239] = {3839, 15, 1877.0600585938, 733.05401611328, 10.820300102234, 'Atlantica Ave.', 50000},
[3240] = {3840, 15, 1877.0600585938, 724.74298095703, 10.820300102234, 'Atlantica Ave.', 50000},
[3241] = {3841, 15, 1877.0400390625, 681.66900634766, 10.820300102234, 'Atlantica Ave.', 50000},
[3242] = {3842, 15, 1877.0400390625, 673.27001953125, 10.820300102234, 'Atlantica Ave.', 50000},
[3243] = {3843, 15, 1877.0400390625, 664.73602294922, 10.820300102234, 'Atlantica Ave.', 50000},
[3244] = {3844, 15, 1877.0400390625, 660.64202880859, 10.820300102234, 'Atlantica Ave.', 50000},
[3245] = {3845, 15, 1877.0400390625, 652.52099609375, 10.820300102234, 'Atlantica Ave.', 50000},
[3246] = {3846, 15, 1877.0400390625, 644.46997070313, 10.820300102234, 'Atlantica Ave.', 50000},
[3247] = {3847, 15, 1879.7299804688, 642.8759765625, 10.820300102234, 'Atlantica Ave.', 50000},
[3248] = {3848, 15, 1888.0400390625, 642.875, 10.820300102234, 'Atlantica Ave.', 50000},
[3249] = {3849, 15, 1896.1199951172, 642.8759765625, 10.820300102234, 'Atlantica Ave.', 50000},
[3250] = {3850, 15, 1900.0200195313, 642.88201904297, 10.820300102234, 'Atlantica Ave.', 50000},
[3251] = {3851, 15, 1908.1199951172, 642.88201904297, 10.820300102234, 'Atlantica Ave.', 50000},
[3252] = {3852, 15, 1915.9399414063, 642.88201904297, 10.820300102234, 'Atlantica Ave.', 50000},
[3253] = {3853, 15, 1919.9300537109, 642.88201904297, 10.820300102234, 'Atlantica Ave.', 50000},
[3254] = {3854, 15, 1928.0400390625, 642.88201904297, 10.820300102234, 'Atlantica Ave.', 50000},
[3255] = {3855, 15, 1936.0799560547, 642.88201904297, 10.820300102234, 'Atlantica Ave.', 50000},
[3256] = {3856, 15, 1940, 642.88098144531, 10.820300102234, 'Atlantica Ave.', 50000},
[3257] = {3857, 15, 1947.8800048828, 642.88201904297, 10.820300102234, 'Atlantica Ave.', 50000},
[3258] = {3858, 15, 1955.9399414063, 642.8740234375, 10.820300102234, 'Atlantica Ave.', 50000},
[3259] = {3859, 15, 1977.75, 665.83001708984, 10.820300102234, 'Atlantica Ave.', 50000},
[3260] = {3860, 15, 1977.75, 673.875, 10.820300102234, 'Atlantica Ave.', 50000},
[3261] = {3861, 15, 1977.75, 681.93798828125, 10.820300102234, 'Atlantica Ave.', 50000},
[3262] = {3862, 15, 1977.75, 684.46600341797, 10.820300102234, 'Atlantica Ave.', 50000},
[3263] = {3863, 15, 1977.75, 691.17901611328, 10.820300102234, 'Atlantica Ave.', 50000},
[3264] = {3864, 18, 2647.1101074219, 2268.4399414063, 10.820300102234, 'Garden Ave.', 40000},
[3265] = {3865, 15, 2513.3898925781, 1643.5799560547, 11.023400306702, 'St. Mary St.', 50000},
[3266] = {3866, 15, 2508.330078125, 1643.5799560547, 11.023400306702, 'St. Mary St.', 50000},
[3267] = {3867, 15, 2503.5200195313, 1643.5799560547, 11.023400306702, 'St. Mary St.', 50000},
[3268] = {3868, 15, 2498.4899902344, 1643.5799560547, 11.015700340271, 'St. Mary St.', 50000},
[3269] = {3869, 15, 2513.6201171875, 1643.5799560547, 14.265600204468, 'St. Mary St.', 50000},
[3270] = {3870, 15, 2508.3601074219, 1643.5799560547, 14.265600204468, 'St. Mary St.', 50000},
[3271] = {3871, 15, 2503.4899902344, 1643.5799560547, 14.265600204468, 'St. Mary St.', 50000},
[3272] = {3872, 15, 2498.4699707031, 1643.5799560547, 14.265600204468, 'St. Mary St.', 50000},
[3273] = {3873, 25, -683.92797851563, 939.55401611328, 13.632800102234, 'Clara Ave.', 500000},
[3274] = {3874, 27, -939.48297119141, 1425.3000488281, 30.434000015259, 'Adamsville Town', 120000},
[3275] = {3875, 16, -1500, 1960.0899658203, 49.023399353027, 'Alister Ave.', 80000},
[3276] = {3876, 16, -1354.0999755859, 2057.6101074219, 53.117198944092, 'Barton Ave.', 80000},
[3277] = {3877, 15, -1426.9899902344, 2171.4299316406, 50.625, 'Barton Ave.', 75000},
[3278] = {3922, 19, 1421.8100585938, -886.22998046875, 50.686298370361, 'Vinewood Hill', 600000},
[3279] = {3923, 7, 1468.5799560547, -906.18499755859, 54.835899353027, 'Vinewood Hill', 570000},
[3280] = {3924, 17, 1536.1899414063, -885.02099609375, 57.657501220703, 'Vinewood Hill', 450000},
[3281] = {3925, 6, 1540.4699707031, -851.37799072266, 64.336097717285, 'Vinewood Hill', 660000},
[3282] = {3926, 13, 1534.9100341797, -800.38000488281, 72.849502563477, 'Vinewood Hill', 1},
[3283] = {3927, 13, 1527.8100585938, -772.57202148438, 80.578102111816, 'Vinewood Hill', 550000},
[3284] = {3928, 8, 1496.9499511719, -687.89300537109, 95.563301086426, 'Vinewood Hill', 1200000},
[3285] = {3929, 10, 1442.6400146484, -628.83197021484, 95.718597412109, 'Vinewood Hill', 550000},
[3286] = {3930, 16, 1332.0999755859, -633.50799560547, 109.13500213623, 'Vinewood Hill', 680000},
[3287] = {3931, 6, 1112.6400146484, -742.02398681641, 100.13300323486, 'Vinewood Hill', 100000},
[3288] = {3932, 28, 1095, -647.91497802734, 113.64800262451, 'Vinewood Hill', 1},
[3289] = {3933, 25, 1045.1700439453, -642.93798828125, 120.11699676514, 'Vinewood Hill', 850000},
[3290] = {3934, 8, 980.55902099609, -677.21997070313, 121.9759979248, 'Vinewood Hill', 14000000},
[3291] = {3935, 10, 946.34100341797, -710.68298339844, 122.62000274658, 'Vinewood Hill', 600000},
[3292] = {3936, 25, 891.21398925781, -783.14599609375, 101.31400299072, 'Vinewood Hill', 1},
[3293] = {3937, 12, 1016.9600219727, -763.35998535156, 112.56300354004, 'Vinewood Hill', 200000},
[3294] = {3938, 16, 1093.9000244141, -806.38397216797, 107.41899871826, 'Vinewood Hill', 1},
[3295] = {3939, 25, 835.97698974609, -894.87200927734, 68.768898010254, 'Vinewood Hill', 1},
[3296] = {3940, 10, 827.80798339844, -857.98400878906, 70.33080291748, 'Vinewood Hill', 900000},
[3297] = {3941, 8, 189.63800048828, -1308.25, 70.249298095703, 'Vinewood Hill', 3500000},
[3298] = {3942, 16, 1034.8100585938, -813.18499755859, 101.85199737549, 'Vinewood Hill', 905000},
[3299] = {3943, 10, 897.90197753906, -677.15100097656, 116.88999938965, 'Vinewood Hill', 500000},
[3300] = {3944, 5, 977.43103027344, -771.71697998047, 112.20300292969, 'Vinewood Hill', 200000},
[3301] = {3945, 10, 989.82299804688, -828.63598632813, 95.468597412109, 'Vinewood Hill', 400000},
[3302] = {3946, 12, 910.35498046875, -817.56799316406, 103.12599945068, 'Vinewood Hill', 100000},
[3303] = {3947, 19, 937.89099121094, -848.70300292969, 93.577301025391, 'Vinewood Hill', 500000},
[3304] = {3948, 13, 923.95599365234, -853.51702880859, 93.456497192383, 'Vinewood Hill', 300000},
[3305] = {3949, 3, 785.92700195313, -828.58898925781, 70.289596557617, 'Vinewood Hill', 110000},
[3306] = {3951, 6, 731.36199951172, -1012.8900146484, 52.737899780273, 'Vinewood Hill', 470000},
[3307] = {3952, 13, 673.08197021484, -1020.2299804688, 55.759601593018, 'Vinewood Hill', 380000},
[3308] = {3953, 16, 700.28900146484, -1060.2700195313, 49.421699523926, 'Vinewood Hill', 900000},
[3309] = {3954, 16, 645.97100830078, -1117.4399414063, 44.207000732422, 'Vinewood Hill', 710000},
[3310] = {3955, 13, 558.68701171875, -1161.1300048828, 54.429698944092, 'Vinewood Hill', 1},
[3311] = {3956, 5, 580.53997802734, -1149.75, 53.180099487305, 'Vinewood Hill', 120000},
[3312] = {3957, 5, 534.91400146484, -1174.0799560547, 58.809700012207, 'Vinewood Hill', 120000},
[3313] = {3958, 8, 470.77700805664, -1163.5600585938, 67.217903137207, 'Vinewood Hill', 2000000},
